time,open,high,low,close,volume
2007-03-27,66.49,66.49,59.08,54.42,13600
2007-03-28,66.49,68.41,60.64,62.19,3900
2007-03-29,62.19,67.37,59.6,62.19,8200
2007-03-30,67.37,67.37,65.15,62.19,10200
2007-04-02,66.86,66.86,64.78,64.78,2400
2007-04-03,43.48,43.48,39.54,39.6,800
2007-04-04,40.53,42.5,40.53,42.5,1200
2007-04-05,43.79,44.05,41.46,42.5,2400
2007-04-06,42.5,42.5,40.42,42.5,2400
2007-04-09,42.24,42.24,40.89,40.89,800
2007-04-10,38.87,38.87,37.52,38.09,1500
2007-04-11,36.28,37.06,35.76,35.76,2400
2007-04-12,33.69,33.69,32.65,32.65,1700
2007-04-13,31.1,31.1,29.7,29.7,900
2007-04-16,27.16,27.16,27.16,27.16,200
2007-04-17,24.46,24.62,24.46,24.46,2600
2007-04-18,22.29,22.54,22.03,22.54,1400
2007-04-19,24.51,24.51,24.51,24.51,500
2007-04-20,26.95,26.95,26.95,26.95,3200
2007-04-23,28.3,28.3,26.95,26.95,1100
2007-04-24,27.16,28.56,27.05,28.56,1400
2007-04-25,27.99,28.5,26.95,28.5,1100
2007-05-02,27.73,27.73,26.95,27.73,1000
2007-05-03,26.43,26.95,26.43,26.95,2300
2007-05-04,25.97,26.43,25.97,26.43,1100
2007-05-07,25.91,26.64,25.91,26.64,4400
2007-05-08,26.95,27.47,26.79,27.21,4200
2007-05-09,26.95,26.95,25.91,25.91,800
2007-05-10,27.21,29.07,27.21,28.5,1100
2007-05-11,28.4,28.4,26.17,26.17,800
2007-05-14,25.91,27.21,25.91,27.21,1900
2007-05-15,27.0,27.0,25.91,25.91,1500
2007-05-16,26.02,26.02,25.91,25.91,1700
2007-05-17,25.91,25.91,25.91,25.91,0
2007-05-18,24.88,24.88,24.88,24.88,200
2007-05-21,24.88,24.88,24.88,24.88,500
2007-05-22,24.88,26.64,24.88,26.59,2000
2007-05-23,25.4,27.93,25.4,27.47,4300
2007-05-24,27.47,27.99,25.91,25.91,700
2007-05-25,25.91,27.47,25.91,27.47,2000
2007-05-28,27.47,27.47,27.16,27.16,800
2007-05-29,26.95,26.95,26.95,26.95,1100
2007-05-30,26.95,26.95,26.95,26.95,0
2007-05-31,25.91,25.91,25.91,25.91,2000
2007-06-01,25.91,25.91,25.91,25.91,200
2007-06-04,23.32,26.02,23.32,25.91,600
2007-06-05,25.91,25.91,23.89,23.89,500
2007-06-06,26.43,26.69,26.43,26.43,1400
2007-06-07,26.38,26.43,25.65,25.65,1200
2007-06-08,25.91,26.17,25.91,26.02,800
2007-06-11,26.02,26.02,26.02,26.02,0
2007-06-12,25.91,25.91,24.62,24.62,500
2007-06-13,23.84,23.84,23.84,23.84,100
2007-06-14,24.88,24.88,24.88,24.88,800
2007-06-15,25.65,25.65,24.88,24.88,900
2007-06-18,25.4,25.91,25.4,25.91,2000
2007-06-19,25.91,25.91,25.86,25.86,1700
2007-06-20,25.86,25.86,25.86,25.86,0
2007-06-21,24.93,25.4,24.93,25.4,600
2007-06-22,25.29,25.29,25.29,25.29,600
2007-06-25,25.86,25.86,25.86,25.86,100
2007-06-26,25.86,25.86,25.86,25.86,0
2007-06-27,25.4,25.4,25.4,25.14,200
2007-06-28,25.14,25.14,25.14,25.14,400
2007-06-29,24.88,24.88,24.88,24.88,300
2007-07-02,24.88,24.88,24.88,24.88,100
2007-07-03,23.32,23.32,23.32,23.32,200
2007-07-04,21.25,23.32,21.25,23.06,1000
2007-07-05,22.8,23.32,22.8,23.32,200
2007-07-06,23.32,23.06,23.06,23.06,0
2007-07-09,23.32,23.06,23.06,23.06,0
2007-07-10,22.8,22.8,22.8,22.8,400
2007-07-11,23.32,24.36,23.32,24.36,400
2007-07-12,24.36,24.36,24.36,24.51,100
2007-07-13,24.88,24.88,24.88,24.88,400
2007-07-16,24.88,24.88,24.88,24.88,0
2007-07-17,23.84,23.84,23.84,23.58,100
2007-07-18,23.84,23.84,23.84,24.05,100
2007-07-19,23.32,23.32,23.32,23.32,300
2007-07-20,24.88,24.88,24.88,24.62,200
2007-07-23,24.88,24.88,24.88,24.88,300
2007-07-24,23.84,23.84,23.84,23.84,800
